,filename,rmse,chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,raga
1246,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-93,0.040421925,0.1896967,2081.0660801705885,1836.3092562831241,3682.5193989756676,0.10885497291021672,-295.2554,75.81175,-56.461468,-1.8343241,-16.761854,-1.2627106,-2.9971209,-2.7362208,-4.2083254,-2.3921556,3.9614794,16.645296,15.673187,14.715953,2.216789,-4.98294,-2.7451198,-1.9499831,-9.742762,-6.1478186,bhairavi
1247,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-94,0.10908454,0.21171261,1726.877458836967,1778.0992481830795,2875.6742778577304,0.0820936078995743,-221.11833,100.16079,-49.028576,-8.081055,-10.3524,-12.21699,-17.858519,-5.5907927,-17.862055,7.814979,-7.802293,-6.794453,-10.404592,-5.8960533,-10.266727,-10.750937,-17.168686,-0.32526022,-1.3892738,0.33384228,bhairavi
1248,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-95,0.048979953,0.2051969,1883.0544468481585,1842.1149924980289,3438.354208742502,0.102669825125774,-266.65656,99.770775,-41.27604,2.770315,-15.220422,-4.059589,-7.9937377,-5.4229474,-12.280223,1.6877599,0.8065654,4.6291113,-2.3886843,-3.9105568,-9.509305,-8.321196,-9.875421,-0.2581058,-10.740277,-8.009163,bhairavi
1249,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-96,0.036183655,0.19382872,1955.5817649084584,1816.8461704002946,3464.587383447417,0.11039313443304953,-287.65884,97.21387,-47.936302,4.4580364,-17.441345,3.8240986,-4.313565,1.0502107,-10.417618,-2.763033,-3.3458996,8.077465,3.863681,7.5924106,-2.072599,-2.391767,-4.2215385,-0.14963472,-8.405364,-1.5156738,bhairavi
1250,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-97,0.103993304,0.21038218,1737.7103593075765,1764.3071342708663,2963.3237478533765,0.08668541686822756,-228.59602,99.7945,-51.144596,-8.15944,-10.90304,-11.619983,-12.833611,-6.4177322,-18.233118,4.6593595,-7.349425,-6.9266005,-7.510639,-4.621862,-8.672998,-7.16406,-11.971255,1.8053375,0.07305436,-0.14927895,bhairavi
1251,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-98,0.08352035,0.22007196,1739.8093396369188,1745.0276799914643,2996.7902121529123,0.08636228957043343,-224.05733,103.18016,-53.076958,-5.556012,-15.679796,-12.00026,-15.566624,-9.876418,-19.638212,1.232511,-4.8542647,-0.873275,-4.040482,-6.491471,-10.105493,-7.2562704,-13.549971,0.7113806,-6.619824,-7.29111,bhairavi
1252,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-99,0.06253241,0.17257471,2103.5658792394624,1824.03898857328,3652.277915175116,0.11525516096652477,-270.79816,70.61088,-59.61761,-1.7223527,-16.436512,-4.0357194,-9.226991,-2.3426392,-9.100371,0.81810087,6.11556,16.585001,11.788769,6.659074,-2.4745111,-5.4065404,-3.161624,0.25816658,-9.012461,-2.5467696,bhairavi
1253,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-100,0.08886311,0.19539344,1892.17633962927,1799.1086235327427,3278.5468417424536,0.09528173676954334,-220.83492,92.29578,-52.422493,-0.064667694,-14.525305,-7.471115,-12.665663,-6.843536,-14.306122,4.159772,-2.9451654,4.407425,1.4675187,-0.13246405,-5.785157,-6.038473,-10.838485,1.3126546,-5.7121315,-5.7042975,bhairavi
1254,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-101,0.06434858,0.19328003,2002.9594489817364,1838.5757472493992,3483.3956030500194,0.09774657447271672,-252.84874,81.98777,-57.39163,0.23186311,-13.127948,-10.487428,-8.859119,-2.1633637,-11.616664,-1.695136,-4.1364403,5.279861,6.2712,5.6362724,0.77573,-1.9841921,-6.7766175,-1.3262123,-8.937205,-6.2808146,bhairavi
1255,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-102,0.05667301,0.1805298,1887.3771567801027,1785.8228223322246,3291.4884301531056,0.09678323940595976,-267.7176,91.45125,-52.26234,1.5484782,-12.49218,-8.27974,-7.263601,-0.9206059,-9.047573,-0.53788924,1.6678741,10.454115,6.52409,4.0305543,-6.3643727,-6.866566,-5.9860334,-0.9307398,-10.126009,-6.04358,bhairavi
1256,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-103,0.062109638,0.18940312,1904.0638871202295,1796.8101680887778,3305.996675757063,0.09741891205495357,-266.06683,85.42375,-52.07714,-2.7247822,-15.407907,-8.427534,-7.7834134,-3.215564,-13.318146,-1.0535561,0.9378207,9.365539,7.425104,3.1577518,-2.169369,-5.5148654,-7.34376,-2.6452367,-9.105735,-6.69678,bhairavi
1257,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-104,0.06616918,0.16940518,1925.4293242747651,1841.9662515193336,3346.2714322211204,0.09332256494291796,-257.72736,82.87504,-54.16529,-0.24113885,-14.992375,-7.7498827,-13.812792,-2.4862,-10.578645,0.6257651,-3.8393645,4.519439,1.5155404,4.329169,-3.285343,-7.156076,-7.0434556,-1.8388723,-8.390562,0.63716376,bhairavi
1258,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-105,0.059915848,0.19743276,1746.3797502528391,1858.8435117779688,3083.114690160604,0.07979505792859908,-245.54245,103.509544,-42.215313,2.5488737,-11.489435,-11.139042,-15.445512,-4.0132146,-13.509797,-1.0882821,-8.032501,-4.6604576,-7.002201,-5.860094,-6.5375085,-9.75619,-10.430744,-0.42999995,-4.9972615,3.8490338,bhairavi
1259,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-106,0.039444275,0.15774325,2104.3895631279947,1832.765513526853,3715.9358635775443,0.1179255907749613,-305.2575,75.33647,-56.59469,3.4837034,-19.912384,0.5458513,-3.7634127,-1.5475134,-1.5835655,4.0265064,11.273736,23.579441,12.428257,9.483439,-4.3125715,-4.7129345,-0.34950814,-1.701004,-18.405668,-4.594411,bhairavi
1260,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-107,0.068301514,0.17934927,1910.997002606579,1818.661940025201,3293.8217493771767,0.09438831813564241,-255.36736,85.82107,-53.458073,1.2811291,-14.09915,-11.419537,-9.516728,-0.7015578,-12.34566,-1.0613441,-0.80149025,7.7407007,7.0412917,5.2924023,-4.500411,-5.3819857,-8.7166195,-2.3580317,-9.823372,-6.3740015,bhairavi
1261,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-108,0.07599255,0.18983659,1889.6687324262114,1803.3752101812863,3255.2803157652866,0.09555195433436532,-241.76471,89.82267,-49.766087,1.8671045,-12.0986,-6.3585563,-6.9799547,0.010456286,-11.842487,2.8000848,4.052106,7.9821815,4.551678,0.99287605,-6.0001974,-5.541983,-8.039788,-1.6813927,-9.708759,-6.204622,bhairavi
1262,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-109,0.055097416,0.19230053,1892.9445431255583,1791.2293116038318,3350.15474207261,0.0971479386368034,-266.10425,91.699265,-50.291126,1.3077493,-15.519501,-4.4796185,-5.65403,-2.0296762,-9.963663,0.5548982,2.5969315,7.9506187,5.949478,3.0999587,-3.948955,-5.245437,-5.470174,-2.7535608,-9.9658375,-6.3986387,bhairavi
1263,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-110,0.07852903,0.21440053,1810.7860799670195,1811.3541463274225,3106.7812137190404,0.08942160591621517,-227.86313,101.59167,-47.08544,2.801002,-6.5289226,-8.098617,-12.113801,-0.9992898,-11.914065,1.6950749,-5.091998,1.6400405,-2.0438497,-1.0592586,-5.84185,-5.0730844,-9.026941,-3.425311,-7.5489326,-3.3765132,bhairavi
1264,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-111,0.11333364,0.2263461,1884.290667810948,1868.5576330589217,3205.8556146296924,0.08855993312209752,-173.1634,98.06409,-50.594215,1.3973818,-6.91009,-15.1997595,-17.972971,-0.23858638,-17.472977,2.2756827,-9.148282,-3.1648276,-6.373831,-6.736305,-8.792728,-6.9084115,-13.023735,-0.5334463,-3.1956263,-4.6243157,bhairavi
1265,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-112,0.07377021,0.26049316,1711.2975225427747,1745.928471186027,3050.7732190583883,0.08350365228328173,-217.15587,114.32992,-47.95364,2.8218262,-12.6831255,-5.8063965,-11.686186,-9.003537,-11.278624,2.4586189,-5.6220922,-1.3960658,-3.6627662,-7.175556,-9.184225,-3.7546484,-12.305046,-1.3951167,-6.625367,-4.685287,bhairavi
1266,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-113,0.026494691,0.3268284,1694.727967427167,1799.084199305835,3032.956660126016,0.09247638714202787,-308.44476,121.79886,-40.4728,0.073312856,-10.152483,1.1736412,-5.672123,-3.4411342,-4.033991,1.1584885,1.9479686,-0.89288026,1.605203,2.7810843,-7.38031,-5.094146,-5.2844934,-4.070363,-6.0042796,-0.516593,bhairavi
1267,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-114,0.014979658,0.4139194,1703.0154912838007,1853.0582378429979,3095.781280234133,0.0863520855505031,-344.56104,125.88101,-35.96778,-0.26838708,-6.8649926,5.7422633,-8.944771,-3.080024,-1.4604367,0.7672806,4.2963133,-3.684917,-0.008115172,0.95640767,-8.876613,0.63878137,-4.13756,-4.1708813,-3.5746295,2.3749404,bhairavi
1268,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-115,0.018376026,0.4675043,1769.4344198655924,1905.0320063579609,3284.6634714226975,0.08853196654895511,-318.4879,124.44509,-36.31972,3.2753146,-3.427284,5.088137,-9.18451,-2.756227,-2.3440857,2.5390654,3.11376,-1.7601877,0.64029604,3.6030405,-8.6653385,-2.0300407,-3.5836155,-3.1345804,-4.448311,0.7519121,bhairavi
1269,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-116,0.024287805,0.475812,1791.4486195294073,1898.0552561783727,3346.396431465267,0.09107654677825078,-294.9986,124.29615,-35.24699,4.27137,-8.494578,4.65479,-7.0559196,1.1057775,-2.8082113,3.854443,1.0499725,-1.836605,-2.5865328,1.595202,-10.203837,-0.5418892,-4.7186966,-2.7728534,-3.257489,0.76857054,bhairavi
1270,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-117,0.013062266,0.41670123,2324.7609082415706,2022.1169027654473,4128.875033257546,0.12602682674632354,-331.51474,86.41837,-56.225063,4.6904573,-7.6692286,2.6434824,-14.840848,-6.043359,5.7457848,7.16874,7.9455633,5.65481,10.216776,11.263484,-6.1996,-2.2628698,-3.2202504,0.34008682,-10.16505,-3.4702387,bhairavi
1271,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-118,0.01737542,0.4154919,2489.240577246369,2074.3755869973565,4469.114642541844,0.1336949587606424,-299.90738,77.678856,-56.83109,8.891833,-5.7084613,5.804903,-11.702419,-5.561776,2.5736904,6.377582,7.743673,7.3619313,8.866495,11.259684,-3.7319605,-0.98483974,-3.2342083,0.2385247,-8.297055,-5.8905563,bhairavi
1272,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-119,0.017380547,0.40076646,2504.6140242733186,2065.773445745328,4452.2814109967585,0.13358195868808048,-304.1364,76.70245,-56.842335,8.284564,-7.5323567,4.1974196,-12.949074,-8.26315,1.9387219,7.2129807,7.59287,7.510242,8.348021,10.010828,-4.059759,-1.8744236,-3.487448,0.41908038,-8.999465,-5.7389174,bhairavi
1273,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-120,0.01609019,0.44395325,1685.6595188290364,1950.1985026980237,3259.580289763932,0.07407816128095976,-322.51736,129.0634,-25.866564,6.007618,-4.1031084,7.9696417,-7.9098477,-1.5954199,-5.467005,1.4700353,-0.86202145,-2.8338208,-1.2647072,3.4365876,-11.02465,-1.8929783,-5.0003824,-2.9505985,-6.139033,1.0642716,bhairavi
1274,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-121,0.019354073,0.43055472,1588.5507214940606,1827.492838987868,2951.423819810613,0.07671306598297213,-325.8438,133.90453,-30.047165,5.193958,-4.416521,5.4677176,-6.4705324,-2.8838418,-3.1113355,0.7160117,1.2558459,-0.49133316,0.70760757,4.7687073,-10.072717,-1.9918776,-3.1773648,-4.6225944,-6.80747,0.09120717,bhairavi
1275,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-122,0.02235404,0.44737026,1607.7272519759238,1798.0081122865838,2919.3823468943497,0.08383055884771672,-314.9512,133.91074,-33.297714,4.2951,-6.312156,5.450801,-6.6798906,-1.0470148,-2.9309247,3.0123537,-0.1191834,-2.1299376,0.7385886,6.5133066,-8.512957,-2.523453,-2.992067,-4.6830864,-6.3962955,1.1399423,bhairavi
1276,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-123,0.015206002,0.37806723,2552.3521188825025,2090.8153537542476,4513.272708857392,0.13760687766060373,-303.098,70.68976,-58.827248,10.701246,-3.8617666,6.7172427,-13.171178,-8.915231,4.3937683,9.243066,8.878876,9.361948,10.700048,13.428006,-3.2074542,-1.7668587,-3.8959,2.2815418,-10.610986,-7.3800507,bhairavi
1277,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-124,0.01696344,0.38660374,2342.332901694849,1980.7266826580124,4131.441684404025,0.12835183158378483,-318.9536,82.81106,-60.016243,8.753459,-8.071075,3.7815638,-13.137439,-4.4509344,5.0810795,7.4556117,11.100181,7.2800155,10.975348,13.603502,-3.416674,0.11231484,-1.1440823,-0.36789888,-10.147756,-5.86457,bhairavi
1278,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-125,0.01760722,0.4053412,2514.0311160178326,2100.9110390260676,4512.481046977796,0.1283212195239938,-303.57428,73.95563,-53.122738,14.555396,-2.1815603,5.247298,-11.532461,-5.856769,3.4296377,7.056314,7.6267066,6.480956,9.046085,12.340833,-3.9314706,1.2003046,-2.849422,0.12621723,-11.312381,-6.7526846,bhairavi
1279,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-126,0.027179673,0.4621416,2129.678074301844,2024.8547307116899,3994.03418195506,0.10956547503869969,-241.68852,105.544,-41.547867,10.260492,-7.8558345,5.7235875,-13.131934,-6.859431,-4.769115,2.3716507,-1.6934471,-2.6307962,-3.4563074,0.96242726,-10.303709,-1.5778576,-4.316342,0.48730895,-7.7944164,-3.9693558,bhairavi
1280,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-127,0.032632634,0.465689,2040.3069865614473,1993.5380746369533,3840.4267774646864,0.10345855807372291,-233.2116,110.99932,-39.974247,8.911123,-7.4853687,8.407105,-12.911211,-7.6603303,-1.8029511,1.8329465,-2.3547294,-3.6869361,-2.7580624,1.7273275,-8.935757,-1.9230417,-3.7689893,0.8109546,-7.714283,-4.4349327,bhairavi
1281,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-128,0.025112618,0.44032192,1890.2197328391794,1916.7445211076947,3479.187295163748,0.09659692156056501,-277.04343,118.416466,-39.818676,5.358784,-7.873485,4.7939324,-12.5234995,-7.862841,-2.4675407,-0.56053114,0.21828577,-3.216423,0.0027632108,3.776702,-9.154472,-2.8575602,-3.7184834,-0.6998708,-7.768998,-3.4894445,bhairavi
1282,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-129,0.08790931,0.26332194,1763.875170085504,1809.2521542796899,3136.3893680159154,0.08196133356714397,-216.71043,102.61847,-46.422215,-0.91091,-10.404357,-6.832486,-11.145212,-7.2892694,-13.425579,2.4458919,-7.687212,-0.8410072,-6.136805,-4.731597,-8.176942,-3.1449335,-12.813673,-2.4908593,-8.360949,-9.656113,bhairavi
1283,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-130,0.091589384,0.23468953,1645.9189985439104,1728.9187088998726,2848.641107990277,0.0771170695868808,-220.20338,110.00541,-47.036358,-0.34641683,-9.765011,-9.544082,-11.250118,-7.6526127,-11.40655,4.8731422,-6.613728,0.77518463,-6.4159985,-5.710064,-8.272337,-4.923681,-13.745786,-3.6813202,-7.80377,-7.3626676,bhairavi
1284,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-131,0.046100687,0.2924029,1580.4233615362189,1727.5957278663432,2808.0830199061534,0.07569304191660217,-242.98392,130.78023,-41.342472,2.0439131,-7.566183,-5.386838,-10.171013,-10.908771,-9.530292,-2.4215515,-7.673556,1.3590598,-2.2380598,-3.6440675,-7.8950257,0.53736764,-10.444734,-1.5822164,-8.733601,-6.443362,bhairavi
1285,carnatic/Vignesh Ishwar at Nada Inbam by Vignesh Ishwar/Amba Kamakshi/Amba Kamakshi.mp3.mp3-132,0.030179685,0.2859874,1478.456660275728,1690.2483203431925,2563.2665427334337,0.07427757906626506,-286.14368,140.13455,-38.161957,3.926362,-5.2520757,-0.3554499,-5.7124763,-8.939771,-5.214069,-3.8799896,-3.8484476,-1.6742496,0.5261275,-3.7326896,-10.84133,-0.7969228,-9.2741,-3.6495316,-11.090351,-4.612782,bhairavi
1286,carnatic/Live at Kamarajar Hall by Sanjay Subrahmanyan/Kamakshi/Kamakshi.mp3.mp3-1,0.015068117,0.23624761,1780.1012374805214,2023.1728432886994,3720.9858330410702,0.07400257594814241,-384.30713,103.54234,-21.415936,15.751341,-7.4087563,6.5647297,-24.213455,-16.354635,-9.979257,-16.810097,-2.8260531,-0.90178204,-10.98896,3.6778448,-2.8445458,-10.653804,0.24067576,1.7062188,-6.084992,1.6331749,bhairavi
1287,carnatic/Live at Kamarajar Hall by Sanjay Subrahmanyan/Kamakshi/Kamakshi.mp3.mp3-2,0.011986238,0.26030838,1534.7942081920191,1933.5240129089702,3109.7228625979587,0.059445218774187306,-389.89548,122.35846,-15.177316,21.40136,-0.5450103,10.898065,-10.009353,-12.052721,-12.594928,-8.0429125,-1.6931158,1.774436,-2.2285147,-0.727904,-7.144718,-4.8994007,-4.582207,-0.8547107,-6.080371,1.2339265,bhairavi
1288,carnatic/Live at Kamarajar Hall by Sanjay Subrahmanyan/Kamakshi/Kamakshi.mp3.mp3-3,0.01576948,0.25315237,1547.32498412855,1958.4806950261122,3203.6222948009386,0.054255529822948914,-351.03027,123.060265,-13.993727,23.8809,-0.741994,11.97197,-8.988957,-11.289729,-8.999778,-6.649399,0.391603,2.0376327,-5.0618844,-1.800155,-8.475398,-4.765714,-4.5740805,-0.19104554,-5.4718733,-0.43085685,bhairavi
1289,carnatic/Live at Kamarajar Hall by Sanjay Subrahmanyan/Kamakshi/Kamakshi.mp3.mp3-4,0.022168214,0.25318214,1592.4309882861835,1916.7293649854278,3217.9972078778055,0.06118708276896285,-326.2767,120.05343,-20.296911,19.922789,-5.0063977,7.4606366,-16.460045,-11.805998,-5.241586,-11.355185,-3.8222451,4.087436,-10.832026,-0.25443682,-5.163558,-3.6287756,-5.0046034,-0.72173226,-3.6453834,-2.1675746,bhairavi
1290,carnatic/Live at Kamarajar Hall by Sanjay Subrahmanyan/Kamakshi/Kamakshi.mp3.mp3-5,0.023266176,0.24846366,1614.4714339531956,1964.9151472902079,3285.005136023365,0.06036698190789474,-316.7299,119.886925,-15.845349,22.700607,-1.0169054,9.858517,-12.491749,-8.777442,-6.032817,-10.433592,-2.955554,2.2307398,-8.1887045,-1.637092,-9.086782,-6.1584096,-3.8701844,-1.1728387,-4.5479937,-2.2852604,bhairavi
1291,carnatic/Live at Kamarajar Hall by Sanjay Subrahmanyan/Kamakshi/Kamakshi.mp3.mp3-6,0.016978318,0.24142602,1684.1795924610233,2005.4633719878389,3452.6707888387673,0.06613867792182662,-345.6773,116.97984,-16.68483,23.49287,1.8299977,10.997412,-8.706957,-9.799729,-7.505708,-8.249656,-3.2126105,1.848266,-4.045423,-2.5598266,-9.518453,-4.8555026,-2.5262372,0.058976118,-4.7614474,-0.94704264,bhairavi
1292,carnatic/Live at Kamarajar Hall by Sanjay Subrahmanyan/Kamakshi/Kamakshi.mp3.mp3-7,0.017564707,0.2538039,1557.432763350411,1964.4421263260072,3205.3556176531056,0.056393460961687306,-348.6754,122.09774,-13.362475,22.736717,-0.51050234,12.826218,-8.376416,-10.439803,-9.051251,-6.1878176,0.053146526,0.13171887,-5.557404,-3.5132682,-9.53185,-4.8878903,-3.7861638,-0.27452734,-5.337365,-1.5508102,bhairavi
1293,carnatic/Live at Kamarajar Hall by Sanjay Subrahmanyan/Kamakshi/Kamakshi.mp3.mp3-8,0.020420741,0.25291583,1498.0428850704968,1915.1731043903103,2972.7403575790927,0.05441010182856037,-334.6907,124.77433,-14.72295,24.537554,4.5382013,12.256483,-10.384332,-9.965006,-8.24133,-7.1399865,-1.6475201,0.60787094,-5.7270846,-1.4852521,-8.647758,-5.421207,-4.079481,-1.7415403,-4.882876,-1.0641061,bhairavi
1294,carnatic/Live at Kamarajar Hall by Sanjay Subrahmanyan/Kamakshi/Kamakshi.mp3.mp3-9,0.028523274,0.2505153,1389.439814436281,1812.1930926729306,2703.1253212376646,0.05086401593943499,-312.3585,130.68584,-14.148804,23.307693,-2.7181895,9.346343,-7.6791763,-11.188937,-8.523522,-7.4227896,-2.5915723,0.3581404,-8.078648,-3.8291867,-9.490473,-5.8439527,-4.867496,-0.7725536,-4.47449,-0.8532521,bhairavi
1295,carnatic/Live at Kamarajar Hall by Sanjay Subrahmanyan/Kamakshi/Kamakshi.mp3.mp3-10,0.029032692,0.2594684,1548.904302432156,1909.2402758331607,3100.697917170569,0.058131923616486066,-295.18066,123.49641,-16.80674,24.293295,-3.0708559,9.594811,-11.199585,-8.855394,-5.7820144,-6.923217,-1.3587426,2.509935,-9.403631,-2.032671,-7.741725,-6.45243,-6.32952,1.6528728,-3.0285602,-2.6518083,bhairavi
1296,carnatic/Live at Kamarajar Hall by Sanjay Subrahmanyan/Kamakshi/Kamakshi.mp3.mp3-11,0.03893833,0.2812895,1572.3292510226418,1840.9716719675152,3089.347985802051,0.06629702919407894,-259.6416,127.38093,-21.260612,19.979643,-9.346884,10.246254,-12.360832,-10.873706,-4.981041,-7.606412,-2.236172,3.4625561,-11.985248,-2.6775541,-6.21174,-6.5798097,-5.6744685,-0.109746784,-2.4687767,-1.3164985,bhairavi
1297,carnatic/Live at Kamarajar Hall by Sanjay Subrahmanyan/Kamakshi/Kamakshi.mp3.mp3-12,0.031267513,0.26304916,1504.1929852186415,1883.960443025705,3054.964860378773,0.05758619751354489,-294.80228,126.53176,-13.955985,23.567226,-5.648753,11.501412,-6.114787,-9.010336,-7.344742,-7.3417153,-0.28744465,2.861641,-8.914729,-2.4785745,-8.195463,-6.951689,-5.1640363,0.1423414,-4.3626337,-3.0292144,bhairavi
1298,carnatic/Live at Kamarajar Hall by Sanjay Subrahmanyan/Kamakshi/Kamakshi.mp3.mp3-13,0.0383796,0.27876255,1592.6836795999077,1872.266486390691,3206.3889447380516,0.0664912834994195,-260.14825,122.58426,-18.951902,24.750504,-9.793648,9.35292,-10.401868,-10.622565,-8.080598,-8.9213085,-1.7850816,2.5970352,-10.796769,-3.035357,-7.748697,-5.442286,-5.7389894,1.688618,-2.779485,-4.562546,bhairavi
