,rmse,chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,raga
459,0.18304446,0.3286731,1673.7306865988314,1835.3060904567076,3204.397290114648,0.07462350945723684,-99.53042,121.34846,-36.524246,20.230652,-4.203771,-4.3991947,-11.11448,-11.6385765,-13.733949,-1.9287862,-4.2924895,2.230889,-5.6433635,behag
460,0.05604467,0.24769934,1509.186185462503,1760.525412475238,3060.181495501161,0.06185979223103715,-275.95203,113.93585,-19.268353,28.978703,-11.99433,-2.9197977,-15.712056,-21.095915,-11.944407,-5.2027717,-5.071426,-2.8119767,-8.483947,behag
461,0.1044821,0.2733029,1605.1603364693337,1810.6418098231327,3251.513671875,0.0692335193740325,-184.84518,119.79208,-19.944956,31.267578,-14.624018,3.2511437,-15.233014,-17.008078,-9.385505,-8.0595875,-11.002116,-3.0483947,-6.0644636,behag
462,0.10773948,0.28383425,1709.5570590631069,1853.5775440988339,3420.637649205447,0.07807738124032508,-164.69896,116.308075,-25.752357,29.40051,-15.315765,3.4050498,-15.574338,-18.061983,-11.057047,-7.1121793,-11.733982,-2.4834094,-5.1517005,behag
463,0.092495464,0.29851112,1462.113871731815,1716.3211579013816,2862.2410257534348,0.06536581789376934,-201.30002,131.31087,-16.678677,27.402174,-13.613369,2.171466,-10.317506,-16.208338,-12.4478035,-6.402251,-11.826962,-1.9227308,-5.951939,behag
464,0.08577195,0.2699547,1546.3862064700184,1759.9950649997566,3055.006526793489,0.06954568679856811,-214.73843,122.44637,-16.078165,28.334269,-18.158678,3.0821135,-10.485856,-16.656263,-13.521459,-7.7813883,-12.899718,-1.3125408,-4.297016,behag
465,0.10908245,0.27297875,1810.9339012200505,1935.0696089181904,3737.602399229634,0.08146889512383901,-157.89561,109.26451,-23.372458,33.91714,-18.003363,7.00022,-15.980502,-17.086056,-7.6841335,-5.999704,-10.583396,-1.945928,-1.6184772,behag
466,0.09689379,0.33396605,1607.0024277036832,1795.3297558408872,3154.039261289425,0.07624934996613777,-180.59663,124.221436,-16.764551,26.885452,-15.377325,6.48945,-11.671438,-16.729736,-8.909748,-6.3497615,-11.93378,-5.6443644,-4.7923284,behag
467,0.10330961,0.27128854,1865.9880900015364,1948.8572606358034,3780.5438062354874,0.08843672902960527,-168.86461,105.649864,-22.678305,29.930508,-20.380198,5.135755,-13.461034,-15.827172,-9.90956,-9.07666,-13.787887,-3.390771,0.08736882,behag
468,0.12166402,0.30853662,1639.4280850128466,1853.5514262627107,3352.2380628083883,0.07166132026412539,-146.86296,122.76004,-22.508238,33.13355,-9.96601,6.1279507,-13.2194,-16.389477,-10.834593,-3.804125,-11.492077,-3.352392,-3.9385552,behag
469,0.093625955,0.30498818,1638.8611413463027,1800.8553267595712,3282.2551526521383,0.07619984157314241,-183.37248,122.96406,-21.742937,30.44493,-15.535012,7.708079,-13.60627,-15.859091,-10.795735,-6.373,-11.742588,-2.7268162,-4.6381345,behag
470,0.042869553,0.22818631,1892.4285436866778,2219.8660058175037,4066.5420768430727,0.07132496553308823,-258.08722,97.88975,-11.64226,22.135345,-3.014501,10.077981,-9.233155,-6.396294,-9.181817,-6.771269,-3.267325,1.2974385,-8.555331,behag
471,0.04730204,0.23532224,1969.1058576613716,2206.7447549251656,4176.4830787115425,0.0737814888496517,-229.02562,97.0083,-18.65589,18.828321,-6.5895233,9.439916,-11.464576,-10.89215,-10.150049,-4.4869995,-3.2688298,1.0308131,-7.9112244,behag
472,0.056013267,0.24733812,2006.3603000402957,2235.73337945994,4307.065622430098,0.07673045060952012,-207.55515,97.43433,-14.90867,20.288506,-6.476419,8.852016,-14.308961,-10.78542,-7.6785545,-6.305061,-3.6833413,0.69205713,-7.935564,behag
473,0.0454366,0.2345931,2194.174124601859,2402.749715652851,4754.012919800938,0.091561426688274,-229.31906,88.81419,-4.1234756,18.401579,-3.4376543,15.359687,-6.7995524,-6.2749996,-6.810667,-8.109205,0.5084116,3.7363772,-4.868037,behag
474,0.04587837,0.23508008,2202.660618253557,2407.760114197517,4775.721121867744,0.09183466766640867,-228.98602,88.25018,-4.2005024,18.171667,-3.736692,15.199382,-6.8237987,-6.251621,-6.640669,-8.237291,0.5158934,3.7374377,-4.8707747,behag
475,0.06350133,0.25071156,2148.9557731143204,2322.721404412493,4557.997438413071,0.08966272312790248,-204.37248,90.81024,-10.271672,13.872714,-8.4819,9.28037,-13.195497,-9.115342,-8.599311,-7.7635827,0.12860112,3.0481172,-7.0638137,behag
476,0.06442375,0.24110977,1959.5199178665323,2248.924506526354,4207.407891713428,0.07339978291892414,-212.38908,98.20377,-11.016782,16.676683,-7.1988726,8.482021,-11.707122,-10.687286,-9.626818,-6.159501,-2.5401993,-0.513854,-7.8362594,behag
477,0.062005058,0.25612497,1961.6077971129782,2242.064049507275,4124.183394960574,0.07917336856617647,-209.74251,98.2477,-11.389371,18.40946,-4.8883524,6.8625436,-9.386997,-7.7245445,-11.272361,-7.103203,-4.092928,0.82325524,-8.815301,behag
478,0.066427045,0.21802111,2144.409542957641,2388.3005921654635,4645.255244110391,0.08385739164086688,-211.63995,85.17601,-8.291741,14.313996,-6.294673,13.445311,-7.4534025,-8.980121,-10.618136,-8.422067,-5.463499,-0.661244,-7.1240854,behag
479,0.075713255,0.24843204,1910.4839488442035,2185.5630971064165,3999.6924810734326,0.07282042134287926,-187.40208,101.24142,-13.236796,19.560223,-3.8041248,7.8317046,-14.196855,-12.277614,-8.358858,-5.103471,-3.3899262,1.6346626,-6.200375,behag
480,0.027546914,0.22692785,2349.5896080812286,2404.26383153843,5027.846891983696,0.11506453804347826,-313.72675,70.929344,-12.094093,16.245665,-14.827033,7.7106376,-13.783611,-9.85106,-13.548533,-11.694382,-1.0043765,1.8638873,-0.69138944,behag
481,0.027546914,0.22692785,2349.5896080812286,2404.26383153843,5027.846891983696,0.11506453804347826,-313.72675,70.929344,-12.094093,16.245665,-14.827033,7.7106376,-13.783611,-9.85106,-13.548533,-11.694382,-1.0043765,1.8638873,-0.69138944,behag
482,0.02922964,0.21994294,2264.9311665978703,2338.203515950474,4827.962593410326,0.10144927536231885,-303.30048,75.29616,-12.477086,21.082537,-17.12545,3.219376,-13.76687,-1.0378264,-14.304551,-13.847443,-14.299741,3.5697358,-0.15743908,behag
483,0.029947815,0.22270979,2253.4058831977004,2332.482976900725,4675.461744225543,0.0925021701388889,-299.41464,77.82931,-16.905336,16.753979,-9.067172,5.818208,-14.2035475,-14.077366,-19.26939,-10.665341,-0.9030579,-1.0404403,-6.7983055,behag
484,0.032305423,0.20574135,2301.4997585529923,2276.0392426270296,4794.050399116848,0.10995055857487923,-306.34348,74.17151,-23.392475,11.710507,-19.712725,8.929257,-10.978564,-10.982217,-10.691051,-10.654686,4.52062,-0.5485007,-6.476984,behag
485,0.045482524,0.22326902,2446.2223964473956,2387.6424555860103,5033.412236752717,0.10662694368961352,-245.24442,66.26846,-20.43197,8.845286,-16.44435,2.631607,-27.465631,-11.700301,-9.128978,-19.462591,2.067963,-2.9289181,-9.199019,behag
486,0.027205033,0.2160144,2496.2318098165106,2458.786984030946,5140.090013586957,0.08982487922705314,-284.60925,62.87336,-15.506043,28.507586,2.05338,9.096277,-28.564226,-11.166653,-5.472562,-25.581524,-10.489645,0.8979147,-7.830544,behag
487,0.041630816,0.20492722,2101.1459207727703,2232.0547399793363,4343.517535665761,0.08030693312198067,-287.24942,78.14631,-27.412477,8.678788,-11.105801,0.6969159,-18.122322,-15.802171,-9.335743,-10.66103,-1.5438324,-4.6786976,-8.896757,behag
488,0.04358548,0.24494465,2385.034535180216,2295.6666276532633,4799.251655910326,0.10593816047705314,-228.12566,67.80731,-32.075706,17.515467,-9.878557,-3.1484308,-29.67363,-12.590129,-6.8457623,-14.191751,-4.0703106,-2.0453043,-5.669773,behag
489,0.051935967,0.22838974,2089.2895322378126,2123.416354804429,4167.454993206522,0.0923346920289855,-259.35446,78.96214,-35.809433,12.288053,-17.270948,1.497252,-12.374093,-16.63042,-16.822239,-7.6095734,-1.7285986,-5.679133,-9.105944,behag
490,0.06643406,0.2777256,1606.2524619385292,1577.9166317104034,2744.666736709075,0.08509547939241487,-289.3108,110.48969,-62.164185,-18.009909,-21.745098,-21.930185,-15.941222,-14.551081,-12.162158,1.5772785,-4.2965946,-1.5590855,-0.85706794,bhairavi
491,0.05554183,0.24146788,1569.1550213428898,1587.081426957949,2732.7834752321983,0.08316276243227554,-269.03632,120.860825,-61.552425,-9.27566,-21.769428,-17.917303,-10.577556,-19.470991,-18.382057,0.56275,-13.92015,1.0234224,-1.0326017,bhairavi
492,0.05338339,0.25037605,1447.167380811048,1523.1425782753404,2404.5604599518674,0.07008687778154024,-267.83582,131.50294,-59.43204,-15.217394,-22.060257,-19.59525,-13.611104,-21.164227,-12.795744,0.018792404,-4.7543755,-0.39406464,3.5967991,bhairavi
493,0.034879375,0.26070377,1527.292196634409,1615.6058516885012,2694.575372938032,0.07596325948142414,-293.26358,125.1015,-56.033234,-4.6043863,-20.62759,-14.781832,-10.330529,-17.240355,-13.813722,-2.4761975,-9.118851,0.93392545,-1.4420005,bhairavi
494,0.03343401,0.17348424,2190.478113377511,1783.5663492821504,3774.2605108963817,0.12412132050599846,-307.00684,64.753746,-73.11446,-7.3151574,-37.255108,-7.997499,-3.6074102,-0.90816134,-10.459114,1.1892757,12.807911,21.24054,6.8367968,bhairavi
495,0.039102726,0.27523565,1484.553830733304,1631.8725178968175,2498.1182275541796,0.07334536147929567,-269.74792,138.92812,-44.554577,-0.48509628,-2.672048,-6.1610875,-9.988017,-14.67719,-7.452794,-1.0664766,-5.0606556,1.9820076,-1.4347682,bhairavi
496,0.07234899,0.25163502,1597.7054419705046,1693.0485133609404,2793.0997771744387,0.07429093399284056,-235.58527,118.71168,-46.540207,1.1132106,-5.7340426,-12.082263,-12.146317,-15.800334,-10.561676,1.9370115,-9.081393,2.2449791,-4.1764255,bhairavi
497,0.08784755,0.22846155,1596.30420620298,1702.8670267205239,2813.499653819176,0.07414656600715944,-227.74124,113.559166,-44.487995,-3.3247607,-12.276512,-14.217376,-13.811041,-11.164767,-15.633697,2.226897,-7.8981085,-2.6427886,-6.1977115,bhairavi
498,0.08805258,0.24294165,1655.5515278752885,1749.3337992815,2883.2408987700755,0.07613861745356038,-214.8917,111.029884,-46.385513,-2.3721688,-9.3955555,-7.917829,-10.905299,-7.864448,-11.964333,4.924801,-7.7259426,1.6275816,-6.409782,bhairavi
499,0.07407097,0.2623064,1634.5558377019765,1749.4717068113862,2882.699235378773,0.0767085308630031,-229.50877,116.53429,-42.21105,1.2509869,-8.050339,-6.597278,-10.720037,-8.073431,-10.066367,1.3350394,-6.670825,0.004353243,-4.28056,bhairavi
500,0.015068117,0.23624761,1780.1053509536932,2023.1822704461515,3720.9941663240133,0.07400257594814241,-384.30676,103.54185,-21.415493,15.750928,-7.4083624,6.564373,-24.213133,-16.354954,-9.97897,-16.81036,-2.825835,-0.90199304,-10.988759,bhairavi
501,0.011986238,0.26030836,1534.7702925571034,1933.4562157776816,3109.6978627491294,0.059445218774187306,-389.89758,122.36148,-15.180284,21.4036,-0.5466297,10.89943,-10.010708,-12.05164,-12.595609,-8.042217,-1.6942409,1.7751858,-2.228893,bhairavi
502,0.015769478,0.25315264,1547.2588766975446,1958.3826742468837,3203.4139627273607,0.054255529822948914,-351.03262,123.0633,-13.996094,23.88288,-0.7436543,11.973713,-8.990685,-11.28798,-9.00109,-6.648196,0.3905999,2.0387576,-5.0631623,bhairavi
503,0.022168214,0.25318214,1592.4332048014985,1916.7333723173035,3218.0138744436917,0.06118708276896285,-326.27664,120.05328,-20.296673,19.922573,-5.0061474,7.460368,-16.459728,-11.80626,-5.241374,-11.355347,-3.822128,4.087385,-10.832038,bhairavi
504,0.03427367,0.26895583,1526.6936555420505,1863.265948983593,3043.589929161426,0.061404012674148606,-277.19403,125.465675,-15.929267,25.001957,-6.5143228,10.346572,-9.35131,-9.806194,-8.178797,-7.4479475,-1.2897736,1.4089556,-10.580323,bhairavi
505,0.034535944,0.2634822,1591.5769040625696,1928.834737689207,3228.888808684452,0.06328268612132353,-282.07074,120.37423,-16.217854,23.152355,-1.5684193,9.494701,-12.613502,-9.513923,-5.798237,-8.192907,-3.2261355,0.78253204,-8.731849,bhairavi
506,0.036219157,0.2654399,1656.3501153450147,1921.4892788939774,3306.871670466089,0.06922331535410217,-264.2413,119.06767,-20.559855,22.477436,-6.770346,8.337972,-13.936937,-9.909102,-5.573967,-9.854502,-2.1631174,2.3029637,-10.809454,bhairavi
507,0.046079166,0.27754608,1580.2746243580546,1872.8916855141742,3194.839014578899,0.06506007522252322,-247.70811,123.68329,-19.898808,21.564348,-11.055542,9.339697,-11.184202,-12.028216,-5.8532233,-6.9458447,-0.7593055,3.8981192,-12.381003,bhairavi
508,0.029336227,0.2752598,1502.0182670099775,1917.5346808270538,3019.006744479247,0.053766492719620744,-296.2929,126.00075,-12.907123,23.69614,-0.011255931,9.7018585,-10.032825,-7.994772,-4.600089,-7.316149,-3.1305847,1.6274014,-9.203606,bhairavi
509,0.020623567,0.2704329,1650.3807792028567,2054.0345798094363,3472.6373347704625,0.05935640600812694,-334.36118,117.27524,-9.990025,22.163061,1.3782333,13.978322,-6.4099,-6.415681,-5.24434,-5.9105997,-1.8878106,1.9075748,-5.4569464,bhairavi
510,0.0130058145,0.27177325,2183.1405023763023,2323.588281573523,4627.847483188291,0.10000362016839964,-347.9121,92.67983,-11.688888,21.077477,-3.1928737,11.398553,-14.498539,-5.7268505,-2.143721,-10.376427,-6.9260173,-1.1005408,-8.650885,bhairavi
511,0.0130058145,0.27177325,2183.1405023763023,2323.588281573523,4627.847483188291,0.10000362016839964,-347.9121,92.67983,-11.688888,21.077477,-3.1928737,11.398553,-14.498539,-5.7268505,-2.143721,-10.376427,-6.9260173,-1.1005408,-8.650885,bhairavi
512,0.024350064,0.33286256,2064.4662744412763,2254.8602685460833,4386.0759493670885,0.09918731634267632,-264.54562,102.78294,-10.8467245,19.667078,-9.78021,8.510714,-13.295488,-5.1679587,-3.0923939,-13.475364,-6.575526,1.7419918,-9.419855,bhairavi
513,0.029656861,0.35932696,2058.1888007804287,2228.9993781234257,4447.40469244462,0.1008013816681736,-237.67815,105.82576,-12.759351,18.007244,-13.754484,9.75383,-16.901752,-6.6286106,-1.6926976,-13.4906025,-6.054772,2.2443273,-11.7033615,bhairavi
514,0.023317082,0.33162796,1886.4247026612009,2172.586573132317,4087.4439094640034,0.09004374222988246,-275.57962,111.07849,-6.815867,22.607729,-9.445284,11.948274,-13.034508,-4.591687,0.45696965,-11.125443,-4.0604525,-0.76303667,-8.458917,bhairavi
515,0.030656328,0.3406722,1910.4281306481948,2192.6248383960915,4174.628071845333,0.09545412805153707,-242.18495,112.59801,-7.1245823,19.944141,-9.2956915,11.041679,-14.746175,-3.1581924,-0.9629864,-12.801445,-5.7242355,-2.4551108,-6.7067327,bhairavi
516,0.032909833,0.37096763,2040.8447195382041,2252.87715310334,4465.053741841377,0.10386130693377034,-226.38501,106.785355,-7.6633215,17.998598,-13.542338,12.949272,-14.897795,-4.945776,-2.0900557,-11.635977,-2.7087588,2.653127,-9.887675,bhairavi
517,0.023655659,0.33390078,1772.724028103296,2149.3374722252065,3896.0982310621043,0.08786943377034358,-281.91165,116.6881,-1.2775818,20.88279,-12.267749,13.376478,-10.510796,-3.07616,1.1706263,-11.767642,-4.615056,-0.8089865,-6.651074,bhairavi
518,0.033526164,0.33751673,1966.1946189436032,2221.0174402560124,4306.58221667326,0.09543514424163653,-226.77608,110.21687,-6.830998,15.242631,-13.151398,11.180151,-15.533203,-2.252749,-2.067571,-11.268536,-2.2626367,1.4808732,-9.146774,bhairavi
519,0.03282765,0.3470114,1937.5324303191037,2196.1919067979784,4206.957080696203,0.09468727042834539,-235.11539,110.44572,-7.6334605,18.833279,-12.231493,10.69757,-15.340505,-5.1099615,-1.9891689,-10.213349,-3.5340257,0.25501674,-9.505015,bhairavi
520,0.09264741,0.2524936,2111.314661227568,1831.2327290776411,3826.485195100861,0.1195835550503096,-208.9602,80.869,-57.283173,26.455425,-11.348122,-17.551426,-9.132672,-14.961704,-13.855879,10.261921,-17.915136,6.290651,-12.000858,bhairavi
521,0.060761314,0.22576272,1703.4478445654504,1701.2102237297956,3392.8794837219425,0.07927011779218267,-257.01266,115.512115,-52.33316,33.566147,-7.5166698,-16.983097,1.2422822,-17.527761,-16.539314,6.3686576,-17.174887,4.8351097,-18.476345,bhairavi
522,0.062247083,0.21005632,1573.7142669354905,1665.7992542260745,3208.7722636597814,0.06906798749516253,-265.76016,113.181335,-53.628567,28.649042,-10.494977,-21.77315,-3.3178098,-27.534437,-21.434036,2.968623,-21.371895,5.7648616,-17.890392,bhairavi
523,0.06683923,0.26675835,1669.72338440025,1709.2200292423822,3298.7550528794986,0.07994320518092106,-237.19179,113.70879,-52.602688,24.849169,-11.340999,-24.434942,-9.489706,-25.311937,-17.30797,6.865657,-18.987694,6.7634745,-18.208986,bhairavi
524,0.029196842,0.21521033,2384.2722055106756,1840.3150372910104,4173.108099119582,0.16092306320143188,-320.03076,63.629993,-61.130592,25.054216,-19.081007,-12.083382,-26.39588,-11.893493,-28.365007,-12.507313,-4.591428,-1.012044,17.741552,bhairavi
525,0.138307,0.26334158,1995.3767031949685,1936.4203882971951,3795.4770492695434,0.10709081124226007,-155.9464,91.31793,-27.87901,36.17006,-12.555768,-7.177928,-4.0029106,-6.985075,-17.296354,6.3996224,-9.654741,8.976212,-4.9278793,bhairavi
526,0.099442884,0.27726996,1837.3391123709712,1897.2110836001696,3534.720292696643,0.08450364623645511,-178.8171,107.002174,-30.190714,41.222702,1.0403807,-15.1017275,-1.289163,-3.2208157,-17.47521,2.1030505,-17.389492,9.736219,-6.0671062,bhairavi
527,0.068061374,0.25997975,1987.3348350028361,1901.7150362909379,3668.727815704818,0.12328572465170279,-235.45363,97.54975,-21.476166,37.3118,-2.537908,-2.356335,-12.083065,-0.6163021,-17.453226,-2.3631856,0.7079883,6.7854943,6.4988055,bhairavi
528,0.08091743,0.34742042,1431.5469866825679,1809.08512188703,2808.5163506191952,0.05521508562306501,-224.26045,131.98024,-8.184841,20.343075,1.5580584,4.65264,-8.39697,-3.3671305,-10.34823,-2.800942,-1.064652,4.5878167,-4.9483457,bhairavi
529,0.084740095,0.3616067,1408.310046199472,1800.9887128884773,2722.9418680763833,0.05427971712945046,-223.98988,133.93114,-5.86936,17.906399,1.0389181,5.558559,-7.685704,-4.636887,-12.234973,-1.1690487,-0.76141185,3.7440534,-3.818854,bhairavi
530,0.010250463,0.26155525,1723.2844782049888,2059.6997629925277,3680.6944100111264,0.06931137226683437,-413.4763,104.97892,-10.949457,37.17272,-1.8370559,3.5813155,-0.95750743,-6.0501046,-9.270767,-8.56436,-4.6024203,1.8029249,-8.856846,bhairavi
531,0.018538717,0.2725214,1667.643912944428,1952.2406391878608,3510.2454406927245,0.07072066079721362,-333.5972,116.89255,-15.939089,35.24818,-6.9924808,-0.44965163,0.15008569,-10.425553,-7.4204826,-3.469837,-7.2284913,4.1751094,-10.92112,bhairavi
532,0.01556836,0.2869368,1822.6405254039491,2003.2518578512997,3810.1769603811917,0.07952106109713622,-336.28735,113.34353,-19.807434,34.5703,-9.022054,-1.0527611,-1.0571083,-11.185625,-7.131748,-3.8265173,-9.963122,4.8866796,-11.158108,bhairavi
533,0.021923132,0.31035268,1924.6388353012555,2065.468756635418,3999.9674794105554,0.085205078125,-300.9075,109.89871,-18.35228,32.762512,-8.868424,-2.0384107,2.3527684,-16.22561,-8.242934,-3.898796,-9.588736,8.04217,-10.836947,bhairavi
534,0.007924523,0.26795545,2023.1810953472439,2135.899346847717,4199.299607409781,0.09505384699109908,-406.8219,94.006004,-22.31137,29.054476,-5.493372,8.127757,-7.9636993,-4.917357,-8.512272,-7.183417,-0.86742276,4.725547,-5.3305335,bhairavi
535,0.01102725,0.25455526,2303.1880269196713,2120.9667380949677,4512.347714450706,0.114436571812113,-373.254,70.54088,-35.880733,29.269634,-6.4440675,13.200945,-5.405622,-4.8772078,-6.8477845,-5.677887,0.33516455,10.480269,4.6537476,bhairavi
536,0.018962383,0.32488868,1878.3548488008412,2052.6905417264197,3946.4344697840074,0.08378898691466719,-296.97247,111.90884,-21.621708,26.387127,-10.854805,4.5281105,-2.6019533,-8.009077,-2.8334014,-0.15828155,-4.0703044,7.2535253,-8.019669,bhairavi
