,filename,rmse,chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,tonic
711,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-10,0.017921338,0.36095303,1966.1917999124983,1526.6355439568495,3324.621563134917,0.11526914425309598,-329.5958,105.51751,-75.08168,47.139072,-20.558334,-8.709886,-15.020231,-15.688058,-12.235163,-15.928106,-11.561404,-15.189921,-16.641169,-11.598036,-17.289537,-8.942176,-4.314572,4.304601,-1.0959162,1.8508831,170.625924
712,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-11,0.0243933,0.34589723,2203.6838276330573,1576.662245335618,3680.73190978437,0.143541649030089,-314.86987,86.4581,-66.06131,51.458138,-22.064938,-7.486908,-16.340298,-14.459044,-11.973226,-14.852203,-11.116519,-13.315786,-13.192558,-10.032232,-18.149265,-9.80758,-4.025626,5.8126473,5.7928476,4.5453677,170.625924
713,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-12,0.024706665,0.3190443,2290.2276320381793,1639.3144050137264,3841.114273307493,0.15404914407169118,-313.65744,81.237045,-61.051754,51.467674,-26.57348,-5.9434705,-19.933708,-14.864934,-13.690613,-14.54859,-13.445739,-14.245174,-15.64168,-11.3962,-15.495035,-4.4760365,2.5245988,9.719036,4.137077,-1.2150382,170.625924
714,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-13,0.025628665,0.35052994,2226.6472927460304,1561.98805746906,3689.7110221555727,0.147386863873839,-303.644,85.31059,-74.3174,50.527073,-24.35897,-6.555252,-17.66503,-17.187752,-13.6152315,-17.59015,-12.29409,-16.016745,-13.163137,-10.983089,-14.294519,-6.2476664,-0.80674124,7.6537476,1.870766,1.9942899,170.625924
715,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-14,0.025666105,0.35821217,1815.906724090081,1583.008489437002,3209.563925539377,0.09779646079237617,-290.78482,106.49174,-55.398293,33.38579,-7.029753,-14.989584,-7.5111074,-17.571009,-12.388081,-16.438591,-11.957939,-11.132169,-9.607098,-8.566066,-11.5283,-5.3664584,-5.049618,0.4418524,-1.4172364,-2.3990557,170.625924
716,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-15,0.11738841,0.27461708,1711.7044550516057,1894.887911885837,3270.93022113245,0.07519946969330496,-161.06697,112.33953,-34.020905,29.537031,6.685305,-18.601843,-12.245515,-20.543446,-12.593555,0.7793881,-11.205018,1.4581386,-3.685521,-2.7503254,-7.458934,3.9317136,-14.015958,-0.25905836,-4.411194,-6.396019,170.625924
717,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-16,0.1456479,0.29793954,1759.4002978896974,1894.6612582042533,3350.2172416946837,0.08014010497291021,-120.99748,111.68646,-36.110966,28.663095,4.073468,-11.377079,-14.667343,-17.949572,-8.760032,5.036805,-10.229427,1.3086855,-5.5042987,-2.9301124,-4.7509193,1.7727574,-12.5973835,2.3690472,-3.6862907,-3.7923899,170.625924
718,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-17,0.12992649,0.26169816,1657.3785712707581,1887.9288156771484,3271.2427192428163,0.07201808303502322,-157.62398,108.971664,-27.442398,40.75128,11.009904,-8.299876,-10.691988,-17.28789,-9.262217,-0.8389187,-16.501518,0.0070360024,-7.8133693,-4.672642,-4.650374,2.9419632,-11.544666,2.5282018,-7.0591555,-6.981572,170.625924
719,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-18,0.14994745,0.29330963,1723.9190891483531,1863.622383110971,3293.1717533076144,0.07930904423858359,-127.9086,112.078415,-33.58938,31.91816,2.176812,-9.733373,-12.859892,-15.483604,-11.952737,-0.37419587,-13.009811,0.4432747,-6.2376375,-3.559313,-6.9098697,3.0746837,-10.821981,0.6423824,-5.0534525,-5.034123,170.625924
720,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-19,0.14050482,0.30628088,1614.2710309177141,1768.176280934528,3063.377309509844,0.07701011634094428,-140.86061,120.116325,-35.50933,28.46367,0.4416847,-9.541481,-9.190603,-13.648187,-16.373682,1.4302846,-7.3769064,-2.286103,-4.699393,-3.6322925,-7.2902575,3.04724,-13.141015,-2.9767292,-4.174993,-4.8097315,170.625924
721,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-20,0.06731619,0.3399053,1926.1803279465494,1769.5743826902399,3486.8122490566952,0.10671609695481811,-217.23604,98.37915,-38.20963,37.795647,-2.083319,-0.25547627,-9.555563,-12.624924,-12.079653,-5.2112226,-7.497259,-5.8892817,-7.2336283,-3.9421136,-7.1415834,-1.5764709,-3.8893993,4.3228893,4.793724,3.2051725,170.625924
722,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-21,0.05923579,0.28246152,1806.1840046840116,1826.2276660351863,3341.408961623815,0.08612211717540634,-230.71436,104.64203,-33.911057,29.07157,-3.8703866,-3.674257,-12.522762,-11.168193,-10.888431,-1.8420455,-8.109618,-5.063203,-11.088878,-4.8309593,-7.9677744,-5.3489585,-3.6520355,3.3325872,5.291592,6.325039,170.625924
723,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-22,0.0983153,0.27621943,1699.4496369079359,1817.742082672487,3319.0507634874466,0.08073061538554567,-183.03304,109.11615,-32.692604,33.989117,-0.01694094,-3.1893964,-6.96941,-19.633385,-13.896337,-2.32323,-10.285911,-0.061427962,-6.0067573,-5.3983264,-4.2471795,2.2127836,-10.157215,4.126378,-4.9578733,-4.905371,170.625924
724,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-23,0.07354946,0.33700544,2077.3936597428624,1797.2165481022696,3730.0149451099314,0.12309109241969814,-193.73926,92.0658,-44.702965,38.21249,-3.6263545,4.124972,-10.350552,-14.553218,-11.975405,-3.1648195,-7.414862,-6.4803267,-7.9128556,-2.7310314,-1.6030738,3.1197736,-3.250635,3.7451262,0.43125966,-0.89400613,170.625924
725,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-24,0.07886184,0.3002126,1614.3507967849357,1811.6542720865052,3104.3895615143674,0.07062750187451626,-205.07135,118.32035,-28.660688,27.989388,-0.6685603,-6.6821265,-7.412706,-11.118478,-9.72475,-3.5221548,-10.171818,-4.2628417,-10.924818,-3.0449357,-4.877193,-1.5530187,-2.5728993,0.37971562,-4.2409267,-1.6296357,170.625924
726,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-25,0.07587479,0.32052496,1721.6439583773636,1724.7508035552387,3274.567699137118,0.08621244164812307,-207.14055,114.093094,-34.458176,36.051716,-4.5461025,0.41994938,-5.607436,-6.804251,-7.755947,-4.139762,-7.5204473,-7.482325,-7.7674623,-2.17533,-2.1257718,2.8923805,-1.604416,-0.37023225,-1.811381,-2.099822,170.625924
727,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-26,0.09270715,0.33701447,1809.7679533627577,1734.2021204487742,3360.642178656516,0.0989519715678212,-179.36703,110.872086,-41.119576,38.01707,-1.5506072,-2.6587126,-8.403734,-12.497891,-13.350041,-4.0547585,-4.962858,-0.79802066,-2.175084,-1.2712221,-4.729695,2.842037,-8.579753,-0.79886705,-0.9709857,-0.5289187,170.625924
728,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-27,0.107111186,0.33043823,1862.1853878060263,1801.3405635980482,3461.7749004541165,0.09702794692095588,-160.91013,105.95466,-39.62135,35.72892,2.7354782,-0.046883833,-11.201595,-14.102741,-12.724981,-2.3932865,-7.9606056,-1.697106,-3.8891027,-1.829325,-3.3974059,2.8241563,-8.729883,0.81520915,-1.0389582,-1.1082603,170.625924
729,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-28,0.07898164,0.3759852,1847.9691077189493,1751.3751700710545,3393.0419827393334,0.0996503800430534,-197.31453,108.2842,-37.510025,37.784954,-1.5893935,3.9158967,-8.371211,-9.95145,-12.72286,-6.4362936,-5.309993,-3.3662,-5.395912,-0.58477956,-3.4581635,0.008699707,-3.2635548,-0.25066608,-0.04790941,-0.11170845,170.625924
730,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-29,0.08372141,0.36092412,1830.0595088885154,1758.8077192651224,3330.5590272318836,0.0947662447997291,-185.60179,111.19072,-38.23698,28.566664,-3.529999,1.0012105,-10.7550955,-10.592917,-13.414724,-4.6672206,-6.6883683,-2.4743798,-4.636119,-1.9735814,-3.9894013,0.89393055,-7.285045,-0.9862727,0.10071807,0.8566807,170.625924
731,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-30,0.103525005,0.3609064,1590.4442466583275,1779.7965657262935,3093.964624552535,0.0717573136368034,-169.33838,124.251236,-30.008738,32.52135,1.9935454,1.8515385,-7.287596,-11.741289,-12.766225,-2.347589,-6.062512,1.2422458,-3.7907798,-3.6448722,-5.4751987,2.896503,-9.756465,-0.2869523,-2.446795,-3.1755288,170.625924
732,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-31,0.058691103,0.3458376,1935.64597838968,1848.3005423676216,3508.532951047915,0.10037524338477168,-202.04333,103.510994,-44.197422,24.913868,-1.746667,0.115272075,-10.813333,-11.684734,-12.923046,-2.7189286,-6.3869214,-3.9856536,-10.719201,-1.150148,-0.68199843,-0.9339373,-4.6615243,-0.069917284,1.3793577,7.198899,170.625924
733,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-32,0.07268784,0.31449428,1769.5202438646722,1779.619666869579,3310.954979108214,0.09081747805001934,-200.0349,112.632774,-36.987556,27.203129,-3.2742221,3.733211,-8.905152,-8.089058,-8.906194,-2.7823784,-7.9650674,-8.2465925,-10.877893,-1.7090855,-0.4999479,1.9105654,0.31887907,-0.11155053,-2.876854,0.46888888,170.625924
734,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-33,0.10874148,0.34159955,1650.437831153465,1819.8844280342685,3137.6810268720974,0.0702868009868421,-175.95514,116.08528,-26.70733,23.27746,-2.4583638,6.4363723,-9.697459,-8.270278,-8.702556,-2.5778615,-7.9430637,-5.9582353,-9.863129,-4.9289722,-4.997246,-2.6397681,-4.925852,-0.24535003,-2.4977305,0.2311306,170.625924
735,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-34,0.075198665,0.36537772,1139.6347451215092,1663.99163273666,2050.925098336518,0.03477548888593266,-279.41956,138.91333,18.909525,9.20336,4.0429683,15.827857,-14.109173,-14.94618,-9.156368,-2.142625,-6.62116,-6.5050054,-5.8185916,-3.2270439,-4.314643,-1.0032954,0.058264527,0.13961099,-0.9408981,0.6199423,170.625924
736,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-35,0.06662749,0.34543878,1170.0081938906612,1672.945145956607,2127.724633940233,0.03715397034636223,-287.87973,136.75612,19.245928,7.127103,2.952019,13.888155,-13.611344,-15.220833,-10.170554,-2.4736826,-5.9428854,-6.0752473,-6.337261,-4.25693,-4.4602447,-1.68056,-1.9624382,-1.2867657,-0.64050764,1.507987,170.625924
737,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-36,0.05252835,0.3583827,1496.8141705056835,1797.853139634792,2793.7039401878146,0.06028742834510449,-283.77463,117.260086,8.871205,11.406123,1.0155627,10.489598,-15.071697,-15.264938,-10.900279,-4.7877283,-5.812563,-5.402846,-6.3554068,-3.3782215,-2.7986326,-0.7372789,-3.00899,-1.3717284,0.037789453,2.3933785,170.625924
738,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-37,0.027175419,0.34830722,2052.7218745538266,2024.8606419285275,3914.080498757377,0.09659087473393962,-285.85233,98.9101,-20.402128,25.36126,8.537314,16.540329,-24.867476,-13.816004,-13.143833,-1.2810556,-8.124203,-8.46931,-10.882136,2.9675927,5.4007792,3.8797452,-7.2897444,-2.905281,3.9268372,8.38434,170.625924
739,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-38,0.07295781,0.37284592,1469.4509855784875,1824.086739589154,2761.3124693879404,0.05285927976248065,-250.71057,126.5377,7.9012756,9.995817,1.0722109,15.393301,-14.382019,-12.952073,-9.536207,-1.6444167,-5.5384073,-4.098049,-5.0829816,-1.1287512,-2.2208438,-0.5406649,-2.8380265,-2.039742,-1.0907955,2.2779968,170.625924
740,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-39,0.06499515,0.35100266,1269.8667761853685,1741.5883233950408,2349.089962041046,0.04150881929663313,-282.93124,131.65138,16.99697,9.208055,0.9411078,12.906165,-16.033003,-16.144556,-10.787443,-4.4855714,-7.203509,-6.479306,-6.6097565,-4.49803,-4.748084,-1.5985028,-1.5295333,-1.4311998,-1.7274706,0.47117257,170.625924
741,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-40,0.0759025,0.35953435,1266.4268643849755,1774.477693292273,2354.6065953493858,0.04005758090654025,-256.5046,136.73116,12.093689,10.822116,2.2789748,17.264236,-16.162739,-13.870856,-9.498522,-3.2256355,-8.772569,-7.2902083,-6.263842,-4.672758,-5.2445064,-1.8682251,-2.9091692,-1.7339703,-2.3055615,0.3402618,170.625924
742,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-41,0.037207257,0.3824816,2260.4805955696597,2094.7719587630068,4297.949010890335,0.10659893968895123,-251.69452,85.24331,-22.702785,22.29019,7.6911283,13.233458,-23.584576,-14.815998,-12.731805,-2.5319784,-8.294097,-7.5805306,-11.314177,0.4179476,3.0736763,2.3000767,-7.1343846,-2.671409,2.721849,7.2894554,170.625924
743,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-42,0.08434133,0.39100388,1412.117988540898,1792.3167092504748,2650.2089745489066,0.04921965702399381,-244.51868,128.44312,5.17949,10.643044,2.328475,16.0331,-15.53883,-12.758495,-10.465025,-2.9251206,-7.7478747,-6.1794095,-6.661227,-1.2488961,-1.2582803,0.7510391,-1.5792679,-1.6242023,-2.7218368,0.7135892,170.625924
744,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-43,0.047249503,0.39134294,2069.8122981932315,1969.6325372467236,3865.339126823118,0.09913224258659056,-245.31883,92.181465,-15.238418,21.991796,7.6592097,14.470525,-18.631327,-11.471576,-12.574623,-2.2516851,-6.2888412,-6.580524,-9.369373,1.8541974,2.3403938,2.4775448,-4.2855716,-2.6676157,1.9438254,6.289743,170.625924
745,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-44,0.040173013,0.3683973,1909.8510645061115,1985.538501238343,3657.0445530185757,0.08229296421488003,-276.39423,100.29199,-4.6660686,15.964656,2.592014,10.463089,-17.030283,-14.01593,-10.921686,-4.99521,-9.182164,-8.42383,-9.636711,-0.9022816,0.9332285,1.7029471,-3.3444045,-1.3936335,1.2771559,3.950847,170.625924
746,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-45,0.042889964,0.36689857,1711.48079071837,1884.7186014538083,3229.2429732095347,0.07048407870549536,-291.62622,106.95112,2.451523,15.909836,2.6727214,7.677308,-15.213066,-12.896701,-13.183956,-6.071863,-7.310521,-7.0042315,-8.007634,-1.0475111,-0.72686785,0.3584813,-3.614031,-1.9168344,0.92001456,3.7647555,170.625924
747,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-46,0.064354286,0.36304367,1675.9475421427317,1900.9362794470328,3169.9891648425405,0.06482481587412926,-248.3433,113.113525,-5.220344,18.45512,9.767128,16.923985,-15.979604,-10.935673,-10.694605,-1.3653797,-5.5912633,-7.8322124,-8.275542,-0.7276384,0.9520151,-0.40125102,-5.9415345,-2.6347096,-0.56764823,2.1411686,170.625924
748,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-47,0.07718533,0.38313398,1469.7285132245727,1883.9845042062927,2861.8576947380516,0.04903636259191176,-225.84921,126.082924,-2.4031382,21.85497,8.086687,18.28231,-17.52419,-11.328313,-11.011036,-1.2994823,-6.9816427,-7.701612,-9.242234,-0.54275054,0.7415869,-0.12708195,-5.2071505,-2.6098788,-0.5910305,1.606445,170.625924
749,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-48,0.087640174,0.40011516,1825.1981404450316,2029.0548591297768,3627.8072298126694,0.06745594130950078,-198.2188,106.6504,-8.467237,22.717655,3.9081056,13.599688,-17.167583,-9.93052,-11.9019375,-1.8834549,-5.8827567,-5.255839,-9.394066,-0.22638807,-0.501398,0.6651382,-5.0301633,-1.6816641,-1.141077,1.487779,170.625924
750,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-49,0.12706825,0.33347026,1785.8236408444916,1877.2792019674118,3449.466641547141,0.08305807674632353,-140.10382,111.62436,-30.592867,27.704298,-0.3599642,0.43261474,-13.683261,-14.560394,-10.008475,-0.19357246,-7.956168,-4.5763164,-8.6328535,-3.855034,-4.034736,1.085307,-8.129088,-0.47947925,-4.1272235,-2.455064,170.625924
751,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3-50,0.09549628,0.3409656,1664.2620669016144,1831.3296857024684,3179.8915338742227,0.07534023483782583,-178.28076,119.05304,-30.271206,33.02903,4.35266,-3.390336,-14.654263,-15.760617,-7.315573,-3.303889,-10.030114,-2.732929,-6.384923,-3.2122426,-3.632829,0.42892802,-8.930467,-0.74411017,-4.4658985,-1.3036721,170.625924
752,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Sudhaamayee/Sudhaamayee.mp3.mp3-1,0.06896479,0.25200152,1499.5328953961616,1658.9711556218087,2898.9574704007837,0.06871216954092492,-252.64224,122.05759,-38.21624,23.437569,-1.321756,-22.817265,-9.600941,-26.023008,-20.045076,-5.400491,-9.098277,-2.3810594,-3.6656384,-11.926218,-11.416458,8.113969,-15.20152,-5.6496,-5.0490007,-8.002428,113.223246
753,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Sudhaamayee/Sudhaamayee.mp3.mp3-2,0.06474241,0.25676337,1683.4163854993449,1708.9959703158174,3152.9226013750485,0.08066920230263158,-247.23843,111.82786,-46.563522,19.068775,-10.680444,-19.96355,-13.918168,-27.696533,-21.617363,-8.054867,-10.575371,-1.3300982,-7.693618,-12.641094,-9.737429,5.189432,-19.611029,-2.3943665,-4.27457,-8.882791,113.223246
754,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Sudhaamayee/Sudhaamayee.mp3.mp3-3,0.070468806,0.26082075,1640.3662525533555,1739.1430426084582,3108.556202985923,0.07485121027234908,-248.78612,109.35274,-39.2023,15.421666,-11.811676,-18.790907,-13.807798,-27.554356,-23.83483,-7.9527206,-9.832461,0.27971494,-9.9844265,-13.591871,-9.54864,1.773755,-19.474482,-0.2550527,-6.12908,-10.020343,113.223246
755,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Sudhaamayee/Sudhaamayee.mp3.mp3-4,0.07990743,0.24481142,1739.6779641999083,1759.1181545932352,3263.446933049536,0.08121436151557662,-239.57977,94.86328,-47.24871,15.913437,-12.885171,-18.057251,-11.600724,-30.73423,-19.881327,-7.8567867,-9.832529,0.22919358,-12.470607,-14.390284,-10.273734,-0.26622418,-17.246931,3.568583,-8.255557,-8.087851,113.223246
756,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Sudhaamayee/Sudhaamayee.mp3.mp3-5,0.074708425,0.25069878,1725.4764984526453,1703.6147147256668,3186.334899335454,0.0815569520365712,-228.24135,102.10867,-57.38483,15.848222,-11.834486,-15.652516,-11.984571,-28.072102,-19.694834,-9.784308,-10.006629,1.2943857,-11.521459,-13.701586,-11.812318,2.0370595,-17.219242,0.028607514,-8.820223,-9.1944475,113.223246
757,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Sudhaamayee/Sudhaamayee.mp3.mp3-6,0.07456331,0.26290908,1837.9007374624089,1754.7786271407242,3362.4880008284154,0.0903377001499613,-221.53268,94.964,-57.359848,11.309386,-14.274946,-15.688776,-13.642981,-26.18558,-20.784693,-8.495344,-7.7058444,-0.5017416,-11.095593,-12.883924,-8.997652,1.815314,-18.237171,-0.23942614,-9.198759,-11.297779,113.223246
758,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Sudhaamayee/Sudhaamayee.mp3.mp3-7,0.07621419,0.2731952,1880.8596889524363,1752.8146622176737,3348.8880830652574,0.09868194296633127,-226.32146,91.67218,-60.392887,12.529991,-13.647233,-14.503456,-14.506753,-24.193312,-20.489655,-9.716035,-5.5732055,-0.86806667,-10.959442,-10.998209,-10.117617,2.4378283,-16.124975,-0.90709335,-10.305327,-11.480655,113.223246
759,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Sudhaamayee/Sudhaamayee.mp3.mp3-8,0.07819552,0.26116607,1851.6135933933215,1740.6677473412092,3335.854828542231,0.09467100728037926,-215.03052,96.69538,-62.365547,10.187123,-17.151163,-16.65533,-13.345799,-24.603506,-22.091778,-8.955452,-6.731643,-0.40105048,-10.612179,-12.96083,-10.564663,1.1148518,-18.012796,-1.8549023,-10.364253,-8.941823,113.223246
760,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Sudhaamayee/Sudhaamayee.mp3.mp3-9,0.068135954,0.2799177,1716.1106892700996,1707.9997964781296,3232.972117326577,0.08261212328270123,-233.56758,111.47263,-49.32564,24.857365,-5.723112,-12.53385,-11.847197,-24.258764,-19.727621,-8.43756,-10.067324,-2.406668,-7.3088737,-10.281283,-10.533774,5.8096704,-12.855867,-3.968911,-4.6293464,-9.120083,113.223246
761,D:/carnatic/Dr S Sundar at Arkay by S Sundar/Sudhaamayee/Sudhaamayee.mp3.mp3-10,0.014015753,0.33111137,1853.2066751500874,1600.6510121343558,3206.684776282532,0.10386558509094428,-356.08972,110.13598,-60.95605,43.85346,-13.179654,-6.493087,-15.155349,-13.514316,-13.506972,-14.324263,-12.93386,-14.029344,-17.921711,-9.2234335,-14.68178,-4.4113107,-2.1616328,4.2455254,-2.3660827,1.1138095,113.223246
